year,month,day,cityid,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2020,3,2,4,.0914,.0486,.156,.0343,.0157,-.0143,.0199
2020,3,2,5,.0771,.0257,.157,.0814,.0257,-.01,.0152
2020,3,2,6,.03,.00857,.06,.00429,.0371,-.00857,.01
2020,3,2,7,.0971,.06,.294,.0443,.0386,-.0214,.028
2020,3,2,8,.07,.0257,.0629,.0171,.00143,-.00429,.00553
2020,3,2,9,.0429,.0371,.309,.0329,.01,-.00286,.00385
2020,3,2,10,.0986,.0614,.293,.0457,.0371,-.0229,.0297
2020,3,2,11,.0929,.101,.09,.0129,.0271,-.0214,.0283
2020,3,2,12,.02,.0571,.183,-.0257,.0343,-.00286,.00304
2020,3,2,13,.0671,.0143,.0771,.174,-.0214,.00857,-.00427
2020,3,2,14,.0843,.0443,.226,.0357,.0214,-.00286,.00562
2020,3,2,15,.07,.0414,.06,.0286,.00714,-.00286,.00916
2020,3,2,16,.07,.0471,.174,-.00143,.04,-.0171,.0221
2020,3,2,17,.116,.0486,.233,.124,.0229,-.0186,.0252
2020,3,2,18,.0857,.0229,.141,.0343,.0186,-.00571,.0129
2020,3,2,19,.0729,.0357,.01,.0614,.02,-.00857,.0126
2020,3,2,20,.133,.0957,.306,.07,.0271,-.0186,.0261
2020,3,2,21,.01,.0457,.11,-.0243,.0171,0,-.00137
2020,3,2,22,.107,.0571,-.191,.156,.03,-.0171,.0215
2020,3,2,23,.0786,.0186,.14,.0129,.0329,-.0114,.0169
2020,3,2,24,.0857,.0557,.267,.0443,.0186,-.00857,.0112
2020,3,2,25,.0714,.0214,.167,.0729,.0243,-.00429,.0071
2020,3,2,26,.13,.1,.413,.0686,.0314,-.0186,.0265
2020,3,2,27,.08,.141,.324,.0586,.0186,-.01,.0174
2020,3,2,28,.0214,.0971,.0629,.00571,.03,-.00429,.00552
2020,3,2,29,.0143,-.0286,-.0257,.03,.0171,-.00571,.0097
2020,3,2,30,.123,.0343,.28,.0843,.0243,-.0129,.0213
2020,3,2,31,.109,.0429,.279,.05,.0314,-.00857,.0155
2020,3,2,32,.12,.104,.204,.0757,.0343,-.0171,.0239
2020,3,2,33,.0614,.117,.116,.0171,.0157,-.00714,.00983
2020,3,2,34,.12,.0543,.224,.06,.00857,-.0114,.0166
2020,3,2,35,.0643,.0443,.236,.0229,.0229,-.0114,.0154
2020,3,2,36,.0743,.00429,.173,.0657,.0143,-.0129,.0191
2020,3,2,37,.131,.0557,.299,.104,.0657,-.0214,.0306
2020,3,2,38,.0329,.0314,-.0386,-.00571,.0214,-.00286,.00389
2020,3,2,39,.0629,.0229,.321,.0471,.0329,-.0157,.0201
2020,3,2,40,.0929,.11,.364,.0686,.03,-.0143,.0208
2020,3,2,41,.0314,.0514,.161,.0114,.03,-.00571,.00694
2020,3,2,42,.0657,.0314,.114,.0786,.0257,-.00857,.013
2020,3,2,43,.0743,.0471,.0614,.0571,.00571,-.00571,.0104
2020,3,2,44,.233,.213,.386,.334,-.141,.0157,-.0118
2020,3,2,45,.127,.0557,.453,.0686,.03,-.0171,.0241
2020,3,2,46,.0457,.00571,.04,.0486,.0143,-.00143,.00566
2020,3,2,47,.129,.0586,.264,.0629,.02,-.0114,.0158
2020,3,2,48,.0129,.03,-.0114,-.0229,.0129,.00286,-.0043
2020,3,2,49,.0971,.11,.52,.0514,.0229,-.0129,.0173
2020,3,2,50,.08,.12,.154,.0629,.0271,-.00714,.00711
2020,3,2,51,.0771,.0371,.156,.0214,.03,-.01,.014
2020,3,2,52,.06,.0514,-.0271,.0314,.0271,-.00286,.00585
2020,3,2,53,.104,.0686,.354,.106,.0271,-.0157,.022
2020,3,3,1,.0429,.0386,.116,.01,.0257,-.00857,.01
2020,3,3,2,.0353,.0227,.00699,.00103,.0369,-.00109,.00179
2020,3,3,3,.0829,.0557,.276,.03,.0114,-.0114,.0188
2020,3,3,4,.1,.0614,.16,.0343,.0157,-.0157,.0213
2020,3,3,5,.0814,.0329,.159,.08,.0271,-.0114,.0166
2020,3,3,6,.0357,.0171,.0614,.00286,.0357,-.00857,.01
2020,3,3,7,.106,.0743,.334,.0443,.0386,-.0229,.0294
2020,3,3,8,.0743,.0386,.0671,.0129,.00857,-.00714,.00832
2020,3,3,9,.0357,.05,.277,.0171,.00143,.00143,-.000337
2020,3,3,10,.109,.0729,.323,.0414,.0371,-.0243,.0311
2020,3,3,11,.0986,.114,.08,.0143,.0271,-.0214,.0283
2020,3,3,12,.0257,.0643,.226,-.0329,.0314,-.00286,.00304
2020,3,3,13,.0814,.0243,.104,.179,-.0214,.00714,-.00287
2020,3,3,14,.0957,.0614,.214,.0386,.02,-.00571,.00841
2020,3,3,15,.0786,.0543,.0871,.0314,.00857,-.00429,.0106
2020,3,3,16,.0714,.0571,.18,-.00429,.04,-.0171,.0221
2020,3,3,17,.117,.0586,.24,.114,.02,-.0186,.0252
2020,3,3,18,.101,.0371,.189,.0457,.0186,-.00857,.0157
2020,3,3,19,.0943,.06,.0914,.0729,.0243,-.0129,.0167
2020,3,3,20,.151,.113,.317,.0729,.0271,-.0214,.0288
2020,3,3,21,-.00286,.0571,.0829,-.0343,.0114,.00286,-.00416
2020,3,3,22,.109,.0586,-.203,.147,.0286,-.0157,.0201
2020,3,3,23,.0957,.0343,.19,.02,.0329,-.0143,.0197
2020,3,3,24,.08,.0686,.266,.0414,.0157,-.00714,.00983
2020,3,3,25,.0843,.0343,.207,.0714,.02,-.00571,.0085
2020,3,3,26,.146,.114,.474,.0743,.0329,-.0214,.0293
2020,3,3,27,.09,.151,.389,.0629,.0186,-.0114,.0188
2020,3,3,28,.0386,.127,.131,.00143,.0314,-.00857,.0097
2020,3,3,29,.0214,-.0157,-.0357,.0271,.0186,-.00714,.0111
2020,3,3,30,.124,.0471,.293,.0671,-.0157,-.00714,.0157
2020,3,3,31,.121,.0614,.296,.0557,.0286,-.01,.0169
2020,3,3,32,.133,.124,.234,.0814,.0343,-.0186,.0253
2020,3,3,33,.0686,.126,.117,.0114,.0157,-.00714,.00983
2020,3,3,34,.133,.0729,.239,.0671,.00857,-.0143,.0194
2020,3,3,35,.0757,.0629,.247,.0214,.0229,-.0129,.0168
2020,3,3,36,.0743,.0171,.15,.0671,.0114,-.0129,.0191
2020,3,3,37,.146,.07,.363,.12,.0671,-.0243,.0334
2020,3,3,38,.0371,.0429,-.05,-.01,.0214,-.00286,.00389
2020,3,3,39,.0671,.0386,.319,.0429,.0329,-.0143,.0187
2020,3,3,40,.103,.126,.42,.0757,.03,-.0157,.0222
2020,3,3,41,.0371,.0657,.183,.00429,.0271,-.00571,.00694
2020,3,3,42,.0729,.0429,.16,.0714,.0257,-.01,.0144
2020,3,3,43,.0829,.06,.0657,.0571,.00429,-.00714,.0117
2020,3,3,44,.134,.133,.23,.0771,-.0486,.00571,-.00207
2020,3,3,45,.147,.0729,.567,.0786,.0329,-.0214,.0283
2020,3,3,46,.0514,.0171,.0457,.0471,.0143,-.00286,.00706
2020,3,3,47,.144,.0714,.27,.0643,.0214,-.0129,.0172
2020,3,3,48,.0143,.04,-.0143,-.0286,.0143,.00143,-.00291
2020,3,3,49,.0971,.123,.546,.0414,.0243,-.0129,.0173
2020,3,3,50,.0829,.13,.156,.0571,.0243,-.00571,.00571
2020,3,3,51,.09,.05,.204,.0257,.0157,-.00857,.0126
2020,3,3,52,.0857,.0814,.0529,.0471,.0314,-.00857,.0114
2020,3,3,53,.121,.0843,.413,.109,.0271,-.0186,.0247
2020,3,4,1,.0443,.0443,.113,.00571,.0243,-.00714,.00841
2020,3,4,2,.0442,.0351,.0397,.00121,.0358,-.00133,.00206
2020,3,4,3,.0957,.07,.311,.0357,.0157,-.0143,.022
2020,3,4,4,.0986,.0657,.147,.0286,.0143,-.0129,.0181
2020,3,4,5,.08,.0386,.161,.0757,.0286,-.0114,.0166
2020,3,4,6,.0343,.0186,.06,-.00286,.0357,-.00714,.00841
2020,3,4,7,.1,.0714,.309,.0286,.0343,-.0171,.023
2020,3,4,8,.07,.0443,.0671,.01,.00714,-.00714,.00832
2020,3,4,9,.0257,.0557,.287,-.00286,-.0114,.00714,-.00674
2020,3,4,10,.1,.0671,.28,.03,.0343,-.0186,.0247
2020,3,4,11,.0943,.116,.0771,.0129,.0257,-.0186,.0251
2020,3,4,12,.0214,.0671,.254,-.0457,.03,0,-.000163
2020,3,4,13,.114,.0486,.164,.187,.00714,-.00286,.00833
2020,3,4,14,.101,.0714,.216,.0357,.0186,-.00571,.00841
2020,3,4,15,.0843,.0629,.133,.0357,.01,-.00571,.0122
2020,3,4,16,.0643,.0557,.15,-.0129,.0357,-.0114,.0157
2020,3,4,17,.113,.0629,.236,.1,.0171,-.0157,.022
2020,3,4,18,.119,.0471,.251,.0529,.02,-.0114,.0189
2020,3,4,19,.0986,.0671,.154,.0729,.0257,-.0143,.0183
2020,3,4,20,.151,.119,.333,.0743,.0271,-.0214,.0288
2020,3,4,21,-.0143,.06,.0643,-.0414,.00857,.00571,-.00735
2020,3,4,22,.107,.0643,-.207,.14,.0271,-.0143,.0185
2020,3,4,23,.103,.0414,.251,.0229,.0314,-.0143,.0197
2020,3,4,24,.0829,.0714,.283,.0414,.0129,-.00714,.00983
2020,3,4,25,.0814,.0357,.203,.06,.0171,-.00571,.0085
2020,3,4,26,.146,.119,.501,.0714,.0343,-.0229,.0309
2020,3,4,27,.0971,.16,.5,.0714,.0186,-.0129,.0204
2020,3,4,28,.04,.139,.161,-.00571,.0314,-.00857,.0097
2020,3,4,29,.0371,-.00429,-.0143,.0257,.0186,-.00857,.0127
2020,3,4,30,.13,.0586,.331,.0586,-.0357,-.00857,.0173
2020,3,4,31,.13,.0714,.339,.0614,.03,-.0114,.0185
2020,3,4,32,.133,.133,.256,.0843,.0343,-.0186,.0253
2020,3,4,33,.0686,.131,.139,.00714,.0171,-.00714,.00983
2020,3,4,34,.134,.0814,.243,.0671,.00857,-.0143,.0194
2020,3,4,35,.0757,.0743,.251,.0129,.0229,-.0129,.0168
2020,3,4,36,.0629,.01,.121,.0586,.00857,-.01,.0159
2020,3,4,37,.146,.0771,.416,.123,.0671,-.0257,.035
2020,3,4,38,.04,.0529,-.03,-.0157,.0229,-.00286,.00389
2020,3,4,39,.07,.0486,.316,.0343,.0314,-.0129,.0171
2020,3,4,40,.11,.136,.473,.0786,.0314,-.0171,.0238
2020,3,4,41,.0357,.0714,.187,-.00429,.0257,-.00429,.00534
2020,3,4,42,.0757,.0471,.166,.07,.0257,-.00857,.0128
2020,3,4,43,.0857,.07,.109,.0557,.00286,-.00857,.0133
2020,3,4,44,.0986,.106,.173,.0557,-.0186,0,.00433
2020,3,4,45,.146,.0786,.623,.08,.0343,-.0214,.0283
2020,3,4,46,.0557,.0229,.0571,.0443,.0129,-.00286,.00706
2020,3,4,47,.143,.0771,.273,.06,.0214,-.0129,.0172
2020,3,4,48,.01,.0386,-.0157,-.0371,.0157,.00143,-.00291
2020,3,4,49,.0971,.131,.576,.0371,.0257,-.0129,.0173
2020,3,4,50,.0771,.137,.179,.0514,.0257,-.00571,.00571
2020,3,4,51,.0886,.05,.234,.03,.0157,-.00857,.0126
2020,3,4,52,.0843,.0857,.0986,.0486,.0314,-.00857,.0114
2020,3,4,53,.12,.0886,.443,.111,.0286,-.02,.0263
2020,3,5,1,.0457,.0514,.106,.00143,.0243,-.00571,.00698
2020,3,5,2,.0524,.0481,.0785,.00161,.0358,-.00209,.00283
2020,3,5,3,.0986,.0771,.331,.0343,.0157,-.0157,.0234
2020,3,5,4,.0986,.0729,.164,.0243,.0157,-.0129,.0181
2020,3,5,5,.0814,.0414,.164,.0729,.0286,-.0114,.0166
2020,3,5,6,.0343,.0214,.0586,-.00857,.0357,-.00714,.00841
2020,3,5,7,.1,.0757,.334,.0257,.0357,-.0171,.023
2020,3,5,8,.0671,.0514,.0686,.00286,.00714,-.00714,.00832
2020,3,5,9,.00714,.0614,.226,-.0357,-.0371,.0186,-.0182
2020,3,5,10,.101,.07,.3,.0214,.0343,-.0186,.0247
2020,3,5,11,.0914,.119,.0914,.0171,.0257,-.0186,.0251
2020,3,5,12,.0157,.0671,.274,-.0614,.0271,.00286,-.00304
2020,3,5,13,.13,.0643,.224,.189,.0286,-.0114,.0169
2020,3,5,14,.106,.0829,.22,.0371,.0186,-.00714,.00984
2020,3,5,15,.0929,.0714,.201,.0429,.0171,-.01,.0165
2020,3,5,16,.0629,.0571,.15,-.0171,.0357,-.01,.0143
2020,3,5,17,.1,.06,.201,.0814,.0143,-.0114,.0177
2020,3,5,18,.123,.0557,.304,.0557,.0214,-.0129,.0204
2020,3,5,19,.0929,.0614,.139,.0671,.0243,-.0114,.0155
2020,3,5,20,.149,.123,.376,.07,.0271,-.0214,.0288
2020,3,5,21,-.0271,.0643,.0243,-.06,.00143,.01,-.0117
2020,3,5,22,.107,.0686,-.2,.133,.0271,-.0143,.0185
2020,3,5,23,.11,.0514,.283,.0286,.0314,-.0143,.0197
2020,3,5,24,.0757,.0729,.259,.0329,.0114,-.00571,.00839
2020,3,5,25,.0771,.0471,.231,.0486,.0171,-.00714,.00994
2020,3,5,26,.141,.124,.51,.0686,.0343,-.0229,.0309
2020,3,5,27,.0986,.166,.587,.0743,.02,-.0129,.0204
2020,3,5,28,.0414,.151,.199,-.0143,.0314,-.00857,.0097
2020,3,5,29,.0414,.00571,.00143,.0214,.02,-.00857,.0127
2020,3,5,30,.13,.07,.344,.0514,-.0514,-.00857,.0173
2020,3,5,31,.133,.0786,.354,.0586,.03,-.0114,.0185
2020,3,5,32,.13,.139,.269,.08,.0357,-.0186,.0253
2020,3,5,33,.0671,.131,.143,.00571,.0171,-.00714,.00983
2020,3,5,34,.137,.0914,.247,.06,.00714,-.0143,.0194
2020,3,5,35,.0757,.0843,.254,.00429,.0243,-.0129,.0168
2020,3,5,36,.05,.00429,.08,.0486,.00429,-.00571,.0116
2020,3,5,37,.149,.0843,.446,.129,.0686,-.0257,.035
2020,3,5,38,.0371,.0543,-.0229,-.0186,.0229,-.00286,.00389
2020,3,5,39,.0643,.0529,.287,.0229,.03,-.0114,.0157
2020,3,5,40,.113,.14,.474,.0729,.03,-.0186,.0252
2020,3,5,41,.0314,.0743,.171,-.0171,.0214,-.00143,.00246
2020,3,5,42,.0743,.05,.15,.0614,.0257,-.00857,.0128
2020,3,5,43,.0786,.07,.117,.05,.00286,-.00714,.0119
2020,3,5,44,.0929,.101,.17,.0514,-.00143,-.00571,.0101
2020,3,5,45,.144,.0843,.656,.0786,.0357,-.0229,.0297
2020,3,5,46,.0786,.04,.139,.05,.0186,-.00857,.0128
2020,3,5,47,.143,.0829,.274,.06,.0229,-.0129,.0172
2020,3,5,48,.00571,.04,-.0257,-.0429,.0157,.00286,-.00434
2020,3,5,49,.0986,.137,.61,.0343,.0243,-.0129,.0173
2020,3,5,50,.0771,.144,.211,.0443,.0271,-.00571,.00571
2020,3,5,51,.0871,.0529,.234,.03,.0143,-.00714,.0112
2020,3,5,52,.0814,.0857,.116,.0457,.03,-.00857,.0114
2020,3,5,53,.12,.1,.494,.113,.0286,-.02,.0263
2020,3,6,1,.0443,.0543,.101,-.00429,.0229,-.00429,.00559
2020,3,6,2,.0447,.0447,.0753,-.00396,.0341,.000331,.000483
2020,3,6,3,.0957,.0771,.34,.0271,.0171,-.0143,.022
2020,3,6,4,.0943,.0743,.167,.0229,.03,-.0157,.0209
2020,3,6,5,.08,.0429,.174,.0714,.0257,-.01,.0153
2020,3,6,6,.0329,.0229,.06,-.0171,.0343,-.00571,.00703
2020,3,6,7,.0943,.0729,.327,.0257,.0343,-.0171,.023
2020,3,6,8,.0614,.0571,.0714,-.00286,.00857,-.00571,.00694
2020,3,6,9,-.0129,.0586,.189,-.0714,-.07,.0314,-.0307
2020,3,6,10,.0986,.0686,.293,.0143,.0314,-.0171,.0233
2020,3,6,11,.0857,.116,.0929,.0171,.0243,-.0171,.0237
2020,3,6,12,.00714,.0657,.286,-.08,.0143,.00857,-.00857
2020,3,6,13,.13,.0571,.226,.169,.03,-.0114,.0169
2020,3,6,14,.0914,.0757,.176,.0257,.0157,-.00429,.00708
2020,3,6,15,.0886,.0643,.201,.0386,.0171,-.00857,.0151
2020,3,6,16,.0586,.0543,.181,-.0229,.0343,-.00857,.0129
2020,3,6,17,.0886,.0571,.201,.06,.0143,-.01,.0163
2020,3,6,18,.119,.0543,.309,.0486,.0214,-.0129,.0204
2020,3,6,19,.09,.0571,.141,.0614,.0214,-.01,.0141
2020,3,6,20,.14,.121,.399,.0643,.0271,-.02,.0275
2020,3,6,21,-.0386,.0657,-.00571,-.0814,-.0129,.0171,-.0186
2020,3,6,22,.103,.0686,-.2,.124,.0257,-.0143,.0185
2020,3,6,23,.1,.0457,.287,.0186,.03,-.0114,.017
2020,3,6,24,.0643,.0671,.193,.0186,.00857,-.00286,.00563
2020,3,6,25,.0657,.0443,.229,.0329,.0143,-.00571,.00855
2020,3,6,26,.134,.12,.511,.06,.0343,-.0214,.0296
2020,3,6,27,.0943,.163,.579,.0657,.0186,-.0114,.019
2020,3,6,28,.0429,.159,.24,-.0243,.0286,-.00714,.00832
2020,3,6,29,.04,.00714,-7.98e-10,.0186,.0186,-.00571,.00993
2020,3,6,30,.12,.0729,.34,.0414,-.0686,-.00714,.0159
2020,3,6,31,.129,.0814,.373,.0514,.03,-.0114,.0185
2020,3,6,32,.126,.139,.28,.0743,.0357,-.0171,.0239
2020,3,6,33,.0643,.13,.147,.00857,.0171,-.00714,.00983
2020,3,6,34,.134,.0943,.259,.0529,.00714,-.0143,.0194
2020,3,6,35,.07,.0886,.25,-.00286,.0229,-.0114,.0154
2020,3,6,36,.0471,.00143,.0829,.05,.00286,-.00429,.0102
2020,3,6,37,.147,.0829,.471,.13,.0686,-.0257,.035
2020,3,6,38,.0314,.0529,-.0229,-.0271,.0229,-.00143,.0025
2020,3,6,39,.0557,.0543,.26,.00857,.0271,-.01,.0143
2020,3,6,40,.11,.139,.484,.0686,.0286,-.0186,.0252
2020,3,6,41,.0286,.0743,.159,-.0271,.0157,.00143,-.000304
2020,3,6,42,.0771,.0571,.16,.0514,.0229,-.00714,.0114
2020,3,6,43,.0743,.0657,.123,.0386,.00286,-.00571,.0105
2020,3,6,44,.0943,.1,.183,.0571,.0157,-.01,.0142
2020,3,6,45,.137,.0829,.664,.0729,.0357,-.0229,.0297
2020,3,6,46,.0786,.0386,.144,.0471,.02,-.01,.0142
2020,3,6,47,.134,.0814,.283,.0571,.0214,-.0114,.0158
2020,3,6,48,0,.0357,-.04,-.0471,.0157,.00286,-.00434
2020,3,6,49,.0986,.141,.603,.03,.0314,-.0129,.0173
2020,3,6,50,.0743,.144,.214,.0329,.0271,-.00571,.00571
2020,3,6,51,.08,.0443,.211,.0229,.0129,-.00429,.00843
2020,3,6,52,.0771,.0857,.139,.0371,.0257,-.00714,.01
2020,3,6,53,.113,.0971,.52,.103,.0286,-.0186,.025
2020,3,7,1,.0414,.0571,.09,-.01,.0229,-.00286,.00309
2020,3,7,2,.048,.0549,.115,-.00214,.0352,.000851,-.000429
2020,3,7,3,.0957,.0814,.409,.03,.0186,-.0143,.022
2020,3,7,4,.0886,.0771,.134,.0186,.03,-.0143,.0183
2020,3,7,5,.0771,.0429,.17,.0757,.0229,-.00857,.0127
2020,3,7,6,.0286,.0229,.0514,-.0286,.0343,-.00429,.00452
2020,3,7,7,.0886,.0686,.309,.0271,.0329,-.0157,.0205
2020,3,7,8,.0543,.0586,.0686,-.01,.00857,-.00429,.00443
2020,3,7,9,-.0329,.0429,.16,-.0929,-.0786,.0386,-.0432
2020,3,7,10,.0871,.0614,.254,.00714,.03,-.0157,.0208
2020,3,7,11,.0771,.109,.08,.0157,.0214,-.0157,.0212
2020,3,7,12,-.00857,.0529,.23,-.1,.00857,.0143,-.0186
2020,3,7,13,.134,.0614,.297,.124,.0314,-.0114,.0169
2020,3,7,14,.0943,.08,.2,.0243,.0157,-.00429,.00708
2020,3,7,15,.0886,.0657,.296,.0543,.0186,-.00857,.0151
2020,3,7,16,.0557,.0543,.173,-.0243,.0357,-.00571,.0079
2020,3,7,17,.0757,.0557,.241,.0371,.0143,-.00857,.0138
2020,3,7,18,.117,.0571,.387,.0557,.0214,-.0129,.0204
2020,3,7,19,.0786,.05,.131,.0586,.0186,-.00857,.0116
2020,3,7,20,.133,.12,.424,.0614,.0271,-.0186,.025
2020,3,7,21,-.0486,.0629,-.0229,-.0971,-.0157,.0214,-.0261
2020,3,7,22,.103,.0714,-.189,.136,.0257,-.0157,.021
2020,3,7,23,.0986,.05,.331,.0229,.0314,-.01,.0145
2020,3,7,24,.06,.0614,.209,.0171,.01,-.00143,.00312
2020,3,7,25,.0514,.0457,.164,.01,.0129,-.00571,.00855
2020,3,7,26,.13,.117,.506,.0571,.0343,-.02,.0271
2020,3,7,27,.0914,.167,.673,.0729,.0186,-.0114,.019
2020,3,7,28,.0414,.164,.319,-.0271,.0271,-.00857,.0108
2020,3,7,29,.05,.0143,.0243,.03,.0171,-.00571,.00993
2020,3,7,30,.101,.0771,.311,.0386,-.07,-.00571,.0134
2020,3,7,31,.13,.0871,.446,.0571,.03,-.0114,.0185
2020,3,7,32,.121,.139,.294,.0743,.0357,-.0157,.0214
2020,3,7,33,.0643,.126,.154,.01,.0157,-.00857,.0123
2020,3,7,34,.131,.0971,.243,.0414,.00714,-.0129,.0169
2020,3,7,35,.06,.0886,.186,-.0186,.0186,-.00714,.00792
2020,3,7,36,.0443,.00429,.1,.0443,.00571,-.00286,.00773
2020,3,7,37,.144,.0829,.481,.131,.0714,-.0257,.035
2020,3,7,38,.0286,.0543,-.0243,-.0343,.0229,0,-3.16e-08
2020,3,7,39,.0471,.0571,.277,.00143,.0257,-.00857,.0118
2020,3,7,40,.104,.14,.476,.0671,.0286,-.0171,.0227
2020,3,7,41,.0171,.07,.106,-.0414,.0129,.00714,-.0103
2020,3,7,42,.0786,.0643,.19,.05,.0214,-.00714,.0114
2020,3,7,43,.0671,.0629,.123,.0371,.00286,-.00429,.00802
2020,3,7,44,.0986,.0986,.194,.0586,.0186,-.01,.0142
2020,3,7,45,.133,.08,.629,.0643,.0386,-.0214,.0272
2020,3,7,46,.0843,.0457,.19,.05,.0229,-.01,.0142
2020,3,7,47,.126,.0786,.256,.0471,.0243,-.0114,.0158
2020,3,7,48,-.00286,.0371,-.0343,-.0514,.0186,.00286,-.00434
2020,3,7,49,.1,.144,.563,.0357,.03,-.0114,.0148
2020,3,7,50,.0729,.144,.227,.0243,.0257,-.00571,.00571
2020,3,7,51,.0786,.0429,.214,.0286,.00857,-.00286,.00593
2020,3,7,52,.0771,.0929,.199,.0271,.0257,-.00714,.01
2020,3,7,53,.107,.0971,.499,.106,.0286,-.0171,.0225
2020,3,8,1,.04,.0586,.12,-.0114,.0229,-.00286,.00309
2020,3,8,2,.0497,.0603,.187,-.00201,.0344,.00069,-.0001
2020,3,8,3,.0929,.0829,.49,.0271,.0171,-.0143,.022
2020,3,8,4,.0886,.0743,.174,.02,.0271,-.0143,.0183
2020,3,8,5,.0729,.0371,.166,.0743,.0214,-.00857,.0127
2020,3,8,6,.0286,.0257,.0929,-.0343,.0329,-.00429,.00452
2020,3,8,7,.0814,.0614,.294,.0229,.03,-.0143,.0176
2020,3,8,8,.0486,.0614,.09,-.0114,.01,-.00429,.00443
2020,3,8,9,-.0571,.0257,.157,-.123,-.0886,.0429,-.0519
2020,3,8,10,.0743,.05,.207,-.00143,.0271,-.0143,.0179
2020,3,8,11,.0657,.0971,.0857,.0157,.0186,-.0143,.0183
2020,3,8,12,-.0214,.0414,.234,-.116,.00286,.0171,-.0244
2020,3,8,13,.136,.0629,.521,.0929,.0314,-.0114,.0169
2020,3,8,14,.0957,.08,.273,.0243,.0157,-.00429,.00708
2020,3,8,15,.0829,.06,.447,.0514,.0171,-.00714,.0122
2020,3,8,16,.0514,.0486,.177,-.0371,.0329,-.00429,.005
2020,3,8,17,.0643,.05,.264,.02,.0114,-.00714,.0109
2020,3,8,18,.11,.0543,.483,.0543,.02,-.0114,.0175
2020,3,8,19,.0671,.04,.103,.0529,.0157,-.00857,.0116
2020,3,8,20,.127,.12,.509,.0629,.0286,-.0186,.025
2020,3,8,21,-.0614,.0514,-.0357,-.116,-.0243,.0257,-.0348
2020,3,8,22,.0929,.0614,-.203,.13,.0229,-.0143,.0181
2020,3,8,23,.0971,.0543,.413,.0286,.0314,-.01,.0145
2020,3,8,24,.05,.0529,.226,.01,.00857,-.00143,.00312
2020,3,8,25,.0429,.0471,.206,-.0129,.0114,-.00571,.00855
2020,3,8,26,.111,.0957,.341,.0471,.0314,-.0143,.0154
2020,3,8,27,.0843,.166,.71,.0657,.0157,-.01,.0161
2020,3,8,28,.04,.17,.401,-.0314,.0271,-.00857,.0108
2020,3,8,29,.0629,.0186,.0714,.04,.0157,-.00429,.00702
2020,3,8,30,.0986,.0786,.317,.0343,-.0686,-.00571,.0134
2020,3,8,31,.124,.0886,.553,.0629,.0286,-.0114,.0185
2020,3,8,32,.109,.13,.249,.0643,.0314,-.0129,.0156
2020,3,8,33,.06,.117,.13,.00143,.0129,-.00857,.0123
2020,3,8,34,.124,.1,.257,.0329,.00714,-.0114,.014
2020,3,8,35,.0514,.0914,.181,-.0271,.0157,-.00571,.00501
2020,3,8,36,.0357,.00143,.0986,.0314,.00429,-.00143,.00483
2020,3,8,37,.144,.0871,.489,.136,.07,-.0243,.0321
2020,3,8,38,.0229,.05,-.0443,-.0471,.02,.00143,-.00291
2020,3,8,39,.0386,.0557,.3,-.00571,.0214,-.00857,.0118
2020,3,8,40,.0986,.141,.516,.0686,.0243,-.0171,.0227
2020,3,8,41,.00571,.0629,.104,-.0543,.00857,.00857,-.0132
2020,3,8,42,.0786,.0671,.299,.05,.0186,-.00714,.0114
2020,3,8,43,.0557,.0571,.11,.0214,.00143,-.00143,.00221
2020,3,8,44,.101,.107,.244,.0586,.0157,-.00857,.0113
2020,3,8,45,.127,.0729,.487,.0571,.0386,-.02,.0243
2020,3,8,46,.0871,.0486,.404,.0557,.0229,-.0114,.0171
2020,3,8,47,.12,.0757,.281,.0414,.0257,-.01,.0129
2020,3,8,48,-.00571,.0343,-.02,-.0571,.0171,.00143,-.00144
2020,3,8,49,.0943,.139,.599,.0271,.03,-.01,.0119
2020,3,8,50,.0929,.154,.28,.0186,.0286,-.00714,.00862
2020,3,8,51,.0757,.0457,.253,.0386,.00286,-.00286,.00593
2020,3,8,52,.0771,.0957,.279,.0129,.0257,-.00714,.01
2020,3,8,53,.0914,.0843,.41,.101,.0271,-.0143,.0166
2020,3,9,1,.0371,.0614,.117,-.0186,.0214,-.00143,.0014
2020,3,9,2,.0515,.0626,.248,-.00614,.0293,.00193,-.00157
2020,3,9,3,.08,.0757,.456,.02,.0186,-.0129,.0204
2020,3,9,4,.0871,.07,.17,.0129,.01,-.01,.0133
2020,3,9,5,.0714,.0357,.194,.07,.00429,-.00714,.0111
2020,3,9,6,.0286,.0271,.107,-.0386,.03,-.00286,.00283
2020,3,9,7,.0786,.0571,.27,.0143,.0171,-.01,.0125
2020,3,9,8,.0457,.0643,.109,-.0114,-.00714,-.00143,.00105
2020,3,9,9,-.0614,.0114,.241,-.15,-.124,.0543,-.0655
2020,3,9,10,.0729,.0457,.22,-.0157,.00143,-.00714,.00945
2020,3,9,11,.0629,.0871,.0729,.00429,-.0114,-.00714,.00987
2020,3,9,12,-.0286,.0329,.253,-.141,-.0186,.0257,-.0346
2020,3,9,13,.131,.0657,.561,.0886,.0314,-.0114,.0169
2020,3,9,14,.0957,.0814,.343,.02,.0143,-.00571,.00877
