year,month,day,statefips,gps_census_fips_code,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2020,2,22,51,.,.04,.02,.32,.06,.02,-.01,.0175
2020,2,22,53,.,.04,0,.44,.09,0,-.01,.0175
2020,2,22,54,.,.08,0,.42,.03,.03,-.01,.0175
2020,2,22,55,.,.11,.09,.5,.09,.05,-.02,.0351
2020,2,22,56,.,.07,.09,.16,.14,.04,-.01,.0175
2020,2,23,1,.,.03,.02,.24,.16,.02,0,-1.14e-07
2020,2,23,2,.,.12,.04,.16,.01,.02,-.01,.0203
2020,2,23,4,.,.06,.01,.06,.07,.01,0,-1.14e-07
2020,2,23,5,.,0,-.01,-.32,.01,.01,.01,-.0203
2020,2,23,6,.,.04,.01,.16,.03,.02,0,-1.14e-07
2020,2,23,8,.,-.04,-.02,-.37,-.03,-.01,.02,-.0407
2020,2,23,9,.,.09,0,.64,.14,.02,-.01,.0203
2020,2,23,10,.,.06,.05,.6,.11,.02,-.01,.0203
2020,2,23,11,110,.03,.02,.25,.07,.03,-.01,.0203
2020,2,23,12,.,.05,.02,.2,.04,0,0,-1.14e-07
2020,2,23,13,.,.02,.01,.2,.03,.01,-.01,.0203
2020,2,23,15,.,.02,0,.16,.02,.01,0,-1.14e-07
2020,2,23,16,.,.12,.07,.44,.09,.02,-.01,.0203
2020,2,23,17,.,.11,.09,1.04,.07,.04,-.02,.0407
2020,2,23,18,.,.09,.06,.83,.08,.03,-.01,.0203
2020,2,23,19,.,.14,.22,.83,.03,.05,-.02,.0407
2020,2,23,20,.,.13,.02,.19,.01,.02,0,-1.14e-07
2020,2,23,21,.,.04,.05,.43,.06,.02,-.01,.0203
2020,2,23,22,.,.17,.11,.42,.33,.01,-.02,.0407
2020,2,23,23,.,.14,.1,.55,.33,.06,-.02,.0407
2020,2,23,24,.,.06,.04,.75,.06,.03,-.01,.0203
2020,2,23,25,.,.09,.01,.66,.06,.03,-.01,.0203
2020,2,23,26,.,.12,.06,.9,.18,.06,-.02,.0407
2020,2,23,27,.,.11,.08,.44,.06,.03,-.02,.0407
2020,2,23,28,.,.04,.02,.12,.12,.01,0,-1.14e-07
2020,2,23,29,.,.12,.08,.54,.06,.05,-.01,.0203
2020,2,23,30,.,.1,.05,-.06,.08,.03,0,-1.14e-07
2020,2,23,31,.,.11,.06,.43,.07,.05,-.01,.0203
2020,2,23,32,.,.05,.04,.27,.05,0,-.01,.0203
2020,2,23,33,.,.06,-.02,.4,.28,.04,-.02,.0407
2020,2,23,34,.,.06,.02,1.04,.05,.02,-.01,.0203
2020,2,23,35,.,.02,.01,-.25,.01,.01,.01,-.0203
2020,2,23,36,.,.09,.02,.54,.03,.03,-.01,.0203
2020,2,23,37,.,.03,-.03,.24,.04,.02,0,-1.14e-07
2020,2,23,38,.,.11,.07,.17,.11,.03,-.02,.0407
2020,2,23,39,.,.07,.03,.77,.06,.03,-.01,.0203
2020,2,23,40,.,0,-.02,-.38,0,0,.01,-.0203
2020,2,23,41,.,.1,.02,-.11,.03,.01,0,-1.14e-07
2020,2,23,42,.,.11,.05,1,.04,.03,-.01,.0203
2020,2,23,44,.,.12,-.02,1.06,.08,.04,-.01,.0203
2020,2,23,45,.,.05,.01,.17,.12,.03,-.01,.0203
2020,2,23,46,.,.13,.17,.46,.06,.05,-.02,.0407
2020,2,23,47,.,.03,.01,.07,.02,.01,0,-1.14e-07
2020,2,23,48,.,.04,.01,-.11,.03,.01,0,-1.14e-07
2020,2,23,49,.,.11,.13,.42,.07,.02,-.01,.0203
2020,2,23,50,.,.12,.07,.47,.07,.03,-.02,.0407
2020,2,23,51,.,.05,.03,.43,.07,.02,-.01,.0203
2020,2,23,53,.,.1,0,-.11,.03,.01,0,-1.14e-07
2020,2,23,54,.,.08,.04,.5,.09,.03,-.01,.0203
2020,2,23,55,.,.15,.1,.65,.08,.05,-.02,.0407
2020,2,23,56,.,.08,.08,.07,0,.03,0,-1.14e-07
2020,2,24,1,.,-.02,-.03,-.13,.02,-.02,.02,-.0237
2020,2,24,2,.,.04,.01,.07,.04,.03,0,-7.49e-08
2020,2,24,4,.,.05,.01,.15,.05,.03,0,-7.49e-08
2020,2,24,5,.,.03,0,-.09,-.01,.01,.01,-.0118
2020,2,24,6,.,.02,0,.12,.01,.04,0,-7.49e-08
2020,2,24,8,.,0,0,-.07,.03,.08,0,-7.49e-08
2020,2,24,9,.,.04,.02,.45,.03,.04,0,-7.49e-08
2020,2,24,10,.,.02,.01,.19,.03,.04,-.01,.0118
2020,2,24,11,110,-.02,-.07,.11,.02,.05,.01,-.0118
2020,2,24,12,.,.03,.01,.12,.03,.02,0,-7.49e-08
2020,2,24,13,.,-.05,-.04,-.21,-.02,.01,.01,-.0118
2020,2,24,15,.,.01,-.01,.06,.04,.02,0,-7.49e-08
2020,2,24,16,.,.05,.05,.18,.04,.09,-.02,.0237
2020,2,24,17,.,.01,.06,-.02,0,.02,0,-7.49e-08
2020,2,24,18,.,.01,-.02,-.08,.01,.02,.01,-.0118
2020,2,24,19,.,.01,.11,.08,-.03,.04,0,-7.49e-08
2020,2,24,20,.,0,-.02,-.08,-.04,.05,0,-7.49e-08
2020,2,24,21,.,-.02,-.01,-.2,-.03,.02,.02,-.0237
2020,2,24,22,.,.16,.08,.37,.14,-.15,.03,-.0355
2020,2,24,23,.,.06,.04,.22,.08,.03,0,-7.49e-08
2020,2,24,24,.,.01,-.01,.1,-.01,.04,0,-7.49e-08
2020,2,24,25,.,.04,0,.51,.01,.04,-.01,.0118
2020,2,24,26,.,.01,0,.14,.06,.02,0,-7.49e-08
2020,2,24,27,.,.04,.03,.05,.05,.03,-.01,.0118
2020,2,24,28,.,.02,0,-.09,.02,-.02,.02,-.0237
2020,2,24,29,.,-.02,0,-.15,-.03,.03,.01,-.0118
2020,2,24,30,.,.01,0,-.09,.03,.03,0,-7.49e-08
2020,2,24,31,.,.04,.06,.24,.04,.03,0,-7.49e-08
2020,2,24,32,.,.03,.03,.14,.04,.03,0,-7.49e-08
2020,2,24,33,.,.05,-.02,.58,.13,-.09,.01,-.0118
2020,2,24,34,.,.01,0,.46,.01,.03,0,-7.49e-08
2020,2,24,35,.,.04,.05,.09,.05,.03,-.01,.0118
2020,2,24,36,.,.03,0,.25,-.01,.04,0,-7.49e-08
2020,2,24,37,.,-.01,-.03,-.03,.03,.03,0,-7.49e-08
2020,2,24,38,.,.01,-.03,.06,-.03,.04,0,-7.49e-08
2020,2,24,39,.,.02,-.01,0,.02,.03,.01,-.0118
2020,2,24,40,.,0,-.01,-.13,.01,.02,.01,-.0118
2020,2,24,41,.,.05,.01,.28,.03,.04,-.01,.0118
2020,2,24,42,.,.03,0,.36,.02,.03,0,-7.49e-08
2020,2,24,44,.,.07,-.02,.87,.03,.04,-.01,.0118
2020,2,24,45,.,-.01,-.02,-.08,-.01,.03,.01,-.0118
2020,2,24,46,.,-.05,.06,-.04,-.01,.04,.01,-.0118
2020,2,24,47,.,-.02,-.04,-.19,0,.02,.02,-.0237
2020,2,24,48,.,.02,.01,.01,.02,.03,0,-7.49e-08
2020,2,24,49,.,.05,.08,.07,.05,.03,0,-7.49e-08
2020,2,24,50,.,.08,.03,.2,.07,-.08,.01,-.0118
2020,2,24,51,.,.01,0,.04,.01,.05,0,-7.49e-08
2020,2,24,53,.,.03,-.01,.15,.03,.04,-.01,.0118
2020,2,24,54,.,.04,-.01,.04,.04,.02,.01,-.0118
2020,2,24,55,.,.02,.05,.09,-.01,.03,0,-7.49e-08
2020,2,24,56,.,-.02,.04,-.01,-.03,.03,.01,-.0118
2020,2,25,1,.,.07,.03,.27,.07,-.01,0,0
2020,2,25,2,.,.06,-.01,.01,-.01,.03,0,0
2020,2,25,4,.,.05,.02,.09,.07,.03,0,0
2020,2,25,5,.,.07,.01,.15,.03,.02,0,0
2020,2,25,6,.,.03,.01,.2,.03,.03,-.01,.00977
2020,2,25,8,.,-.03,-.04,-.25,-.02,.02,.01,-.00977
2020,2,25,9,.,.01,-.01,.04,.01,.02,0,0
2020,2,25,10,.,.01,-.03,-.1,-.04,.02,.01,-.00977
2020,2,25,11,110,.03,-.06,.09,.05,.02,0,0
2020,2,25,12,.,.03,.01,.06,.05,.02,0,0
2020,2,25,13,.,.05,.02,.09,.01,.02,0,0
2020,2,25,15,.,.01,0,.05,.01,0,.01,-.00977
2020,2,25,16,.,.06,.05,.3,.09,.02,-.01,.00977
2020,2,25,17,.,-.01,-.01,-.03,-.03,.01,.01,-.00977
2020,2,25,18,.,.02,.02,-.04,.03,.02,0,0
2020,2,25,19,.,-.02,.03,.07,-.04,.01,.01,-.00977
2020,2,25,20,.,.02,-.04,.01,-.05,.01,.01,-.00977
2020,2,25,21,.,.05,.05,.04,.04,.03,0,0
2020,2,25,22,.,.16,.07,.46,.24,-.37,.05,-.0488
2020,2,25,23,.,.04,0,.11,.06,.03,0,0
2020,2,25,24,.,.01,-.03,-.06,-.01,.03,0,0
2020,2,25,25,.,.02,-.03,.12,.02,.03,0,0
2020,2,25,26,.,.04,.03,.02,.05,.02,0,0
2020,2,25,27,.,.05,.02,.03,.06,.02,0,0
2020,2,25,28,.,.1,.03,.24,.1,-.04,0,0
2020,2,25,29,.,.02,0,.02,-.01,.02,0,0
2020,2,25,30,.,.04,.01,.1,.06,.02,0,0
2020,2,25,31,.,.02,-.03,.1,0,.01,.01,-.00977
2020,2,25,32,.,.05,.03,.06,.02,-.02,.01,-.00977
2020,2,25,33,.,.04,-.03,.14,.1,-.1,.01,-.00977
2020,2,25,34,.,-.01,-.03,-.09,-.01,.02,0,0
2020,2,25,35,.,.04,.03,-.03,.04,.03,0,0
2020,2,25,36,.,-.01,-.02,-.01,-.01,.03,0,0
2020,2,25,37,.,.05,0,.17,.04,.03,0,0
2020,2,25,38,.,.01,-.03,-.02,.04,.02,0,0
2020,2,25,39,.,.04,0,.02,.04,.02,0,0
2020,2,25,40,.,.04,.01,.08,.03,.02,0,0
2020,2,25,41,.,.08,.04,.44,.04,.02,-.01,.00977
2020,2,25,42,.,.04,-.01,.01,.01,.02,0,0
2020,2,25,44,.,.04,-.03,.18,.05,.02,0,0
2020,2,25,45,.,.06,.01,-.01,.03,.02,.01,-.00977
2020,2,25,46,.,-.09,-.04,-.14,-.05,-.06,.04,-.0391
2020,2,25,47,.,.08,.03,.27,.04,.03,-.01,.00977
2020,2,25,48,.,.06,.02,.12,.03,.03,-.01,.00977
2020,2,25,49,.,.07,.09,.22,.03,.03,-.01,.00977
2020,2,25,50,.,.04,0,.04,.04,-.08,.01,-.00977
2020,2,25,51,.,.04,.01,.11,.02,.03,0,0
2020,2,25,53,.,.06,.01,.36,.05,.02,0,0
2020,2,25,54,.,.1,.02,.1,.03,.02,0,0
2020,2,25,55,.,0,-.01,.08,0,.02,0,0
2020,2,25,56,.,-.01,.02,-.05,-.03,0,.03,-.0293
2020,2,26,1,.,.16,.05,.07,.11,0,-.01,.0112
2020,2,26,2,.,.12,.06,.07,.02,.03,0,0
2020,2,26,4,.,.09,.04,.1,.09,.02,-.01,.0112
2020,2,26,5,.,.16,.05,.08,.05,.03,-.02,.0224
2020,2,26,6,.,.05,.03,.16,.03,.02,-.01,.0112
2020,2,26,8,.,.07,.05,.02,.03,.02,-.01,.0112
2020,2,26,9,.,.05,.01,.03,.02,.02,0,0
2020,2,26,10,.,.07,.02,0,.03,.02,-.01,.0112
2020,2,26,11,110,.03,-.03,-.07,.06,.01,0,0
2020,2,26,12,.,.05,.01,-.09,.04,.01,0,0
2020,2,26,13,.,.09,.03,.05,.04,.01,-.01,.0112
2020,2,26,15,.,.02,.02,.09,-.01,.01,0,0
2020,2,26,16,.,.09,.08,.24,.07,.03,-.01,.0112
2020,2,26,17,.,0,-.01,-.03,-.01,-.01,.01,-.0112
2020,2,26,18,.,.01,-.03,-.07,.02,-.01,.02,-.0224
2020,2,26,19,.,.07,.1,.06,.05,.04,-.01,.0112
2020,2,26,20,.,.12,.07,.12,.05,.04,-.02,.0224
2020,2,26,21,.,.09,.07,-.06,.03,.02,0,0
2020,2,26,22,.,.19,.1,.25,.18,-.08,0,0
2020,2,26,23,.,.12,.09,.08,.12,.02,-.01,.0112
2020,2,26,24,.,.03,.01,-.02,.01,.02,0,0
2020,2,26,25,.,.05,0,.03,.05,.02,0,0
2020,2,26,26,.,-.08,-.09,-.12,.01,-.11,.05,-.056
2020,2,26,27,.,.06,.02,-.01,.06,.02,-.01,.0112
2020,2,26,28,.,.22,.08,.09,.15,-.01,-.01,.0112
2020,2,26,29,.,.13,.02,-.14,.08,.04,-.02,.0224
2020,2,26,30,.,.09,.03,-.01,.05,.02,-.01,.0112
2020,2,26,31,.,.1,.06,.15,.06,.02,-.01,.0112
2020,2,26,32,.,.09,.06,.12,.06,.02,-.01,.0112
2020,2,26,33,.,.08,.01,-.01,.06,-.1,.01,-.0112
2020,2,26,34,.,.03,.01,0,.02,.02,0,0
2020,2,26,35,.,.12,.09,.06,.06,.03,-.01,.0112
2020,2,26,36,.,.04,.03,-.01,0,.03,0,0
2020,2,26,37,.,.09,.01,.11,.07,.03,-.02,.0224
2020,2,26,38,.,.07,0,.1,.07,.02,-.01,.0112
2020,2,26,39,.,.06,.02,-.03,.03,.01,0,0
2020,2,26,40,.,.15,.07,.05,.1,.04,-.02,.0224
2020,2,26,41,.,.11,.06,.51,.06,.02,-.01,.0112
2020,2,26,42,.,.07,.04,.08,.05,.02,-.01,.0112
2020,2,26,44,.,.08,-.01,.07,.04,.02,-.01,.0112
2020,2,26,45,.,.1,.02,-.07,.08,.02,-.01,.0112
2020,2,26,46,.,.06,.1,.03,.06,.02,-.01,.0112
2020,2,26,47,.,.1,.05,0,.05,.03,-.01,.0112
2020,2,26,48,.,.1,.06,0,.05,.04,-.01,.0112
2020,2,26,49,.,.1,.1,.26,.06,.02,-.01,.0112
2020,2,26,50,.,.06,.01,-.05,.07,-.09,.02,-.0224
2020,2,26,51,.,.07,.04,.07,.06,.02,-.01,.0112
2020,2,26,53,.,.09,.04,.48,.07,.02,-.01,.0112
2020,2,26,54,.,.14,.03,.07,.05,.02,-.01,.0112
2020,2,26,55,.,.04,.01,.06,.01,.02,0,0
2020,2,26,56,.,.08,.09,.02,.05,.02,-.01,.0112
2020,2,27,1,.,.12,.06,.14,.09,.02,-.01,.0101
2020,2,27,2,.,.1,.06,.13,.09,.02,-.01,.0101
2020,2,27,4,.,.09,.04,.17,.06,.02,-.01,.0101
2020,2,27,5,.,.16,.07,.28,.06,.03,-.02,.0201
2020,2,27,6,.,.05,.03,.14,.03,.02,-.01,.0101
2020,2,27,8,.,.07,.06,.14,.02,.02,-.01,.0101
2020,2,27,9,.,.03,.01,.04,.03,.03,0,0
2020,2,27,10,.,.06,.03,-.02,.02,.02,0,0
2020,2,27,11,110,.05,-.06,-.05,.06,0,0,0
2020,2,27,12,.,.08,.06,.02,.07,.02,-.01,.0101
2020,2,27,13,.,.1,.05,.06,.06,.02,-.01,.0101
2020,2,27,15,.,.03,.04,.03,-.01,0,0,0
2020,2,27,16,.,.1,.08,.47,.1,.03,-.01,.0101
2020,2,27,17,.,.06,.04,.04,.02,.02,0,0
2020,2,27,18,.,.07,.03,0,.06,-.01,.01,-.0101
2020,2,27,19,.,.05,.03,.13,0,.02,0,0
2020,2,27,20,.,.08,0,.19,.04,.02,-.01,.0101
2020,2,27,21,.,.09,.06,-.02,.02,-.01,0,0
2020,2,27,22,.,.14,.08,.17,.13,-.03,0,0
2020,2,27,23,.,-.1,-.11,-.16,-.09,-.05,.05,-.0503
2020,2,27,24,.,.03,0,-.04,-.01,.02,0,0
2020,2,27,25,.,.04,0,-.01,.05,.03,0,0
2020,2,27,26,.,.01,-.03,-.07,.07,-.08,.03,-.0302
2020,2,27,27,.,.03,.01,-.05,.04,.02,0,0
2020,2,27,28,.,.18,.07,.18,.12,.02,-.02,.0201
2020,2,27,29,.,.08,.04,.1,.05,.04,-.01,.0101
2020,2,27,30,.,.12,.03,.08,.08,.01,-.01,.0101
2020,2,27,31,.,.06,.02,.14,.07,.02,0,0
2020,2,27,32,.,.08,.05,.12,.05,.01,-.01,.0101
2020,2,27,33,.,.01,-.07,-.06,.05,-.11,.03,-.0302
2020,2,27,34,.,.02,.01,.02,.02,.01,0,0
2020,2,27,35,.,.13,.1,.24,.11,.01,-.01,.0101
2020,2,27,36,.,-.01,-.02,-.04,0,0,.01,-.0101
2020,2,27,37,.,.11,.03,.06,.09,.02,-.01,.0101
2020,2,27,38,.,.08,-.01,.09,.05,.02,0,0
2020,2,27,39,.,.02,0,-.06,.02,-.03,.02,-.0201
2020,2,27,40,.,.15,.09,.25,.1,.03,-.02,.0201
2020,2,27,41,.,.1,.05,.49,.08,.01,-.01,.0101
2020,2,27,42,.,.03,-.01,0,.02,.01,.01,-.0101
2020,2,27,44,.,.07,-.03,.05,.03,.02,0,0
2020,2,27,45,.,.13,.05,.09,.13,.02,-.01,.0101
2020,2,27,46,.,.07,.08,.06,.08,0,-.01,.0101
2020,2,27,47,.,.11,.05,.13,.08,.02,-.01,.0101
2020,2,27,48,.,.11,.06,.25,.07,.02,-.02,.0201
2020,2,27,49,.,.1,.12,.37,.08,.02,-.01,.0101
2020,2,27,50,.,-.05,-.07,-.21,-.06,-.08,.03,-.0302
2020,2,27,51,.,.06,.04,.04,.06,.02,-.01,.0101
2020,2,27,53,.,.09,.04,.57,.09,.02,-.01,.0101
2020,2,27,54,.,.05,-.03,-.08,.03,-.03,.02,-.0201
2020,2,27,55,.,.05,.01,.05,.04,.02,0,0
2020,2,27,56,.,.09,.07,.04,.09,.02,-.01,.0101
2020,2,28,1,.,.12,.06,.2,.1,.01,-.01,.00968
2020,2,28,2,.,.12,.05,.13,.08,.06,-.02,.0194
2020,2,28,4,.,.07,.05,.1,.07,.03,-.01,.00968
2020,2,28,5,.,.18,.09,.48,.06,.03,-.03,.029
2020,2,28,6,.,.04,.04,.1,.02,.03,-.01,.00968
2020,2,28,8,.,.07,.07,.24,.04,.03,-.02,.0194
2020,2,28,9,.,.04,0,.01,.03,.03,0,6.96e-08
2020,2,28,10,.,.07,.03,-.03,.01,.03,-.01,.00968
2020,2,28,11,110,.03,-.03,-.05,.03,.01,-.01,.00968
2020,2,28,12,.,.05,.04,.04,.05,.01,-.01,.00968
2020,2,28,13,.,.09,.04,.3,.07,.02,-.02,.0194
2020,2,28,15,.,.02,.02,-.01,-.01,.02,-.01,.00968
2020,2,28,16,.,.1,.07,.46,.09,.01,-.02,.0194
2020,2,28,17,.,.06,.04,.05,.07,0,-.01,.00968
2020,2,28,18,.,.08,.02,.08,.09,.01,-.01,.00968
2020,2,28,19,.,.11,.11,.15,.06,.05,-.03,.029
2020,2,28,20,.,.17,.03,.62,.15,.08,-.05,.0484
2020,2,28,21,.,.1,.09,.12,.03,.02,-.01,.00968
2020,2,28,22,.,.11,.08,.22,.1,-.02,0,6.96e-08
2020,2,28,23,.,.08,.01,.02,.09,.02,0,6.96e-08
2020,2,28,24,.,.02,0,.04,.01,.03,0,6.96e-08
2020,2,28,25,.,.05,.01,-.02,.07,.03,0,6.96e-08
2020,2,28,26,.,.02,-.02,-.02,.15,0,0,6.96e-08
2020,2,28,27,.,.05,.03,0,.08,.02,-.01,.00968
2020,2,28,28,.,.15,.08,.18,.1,.01,-.03,.029
2020,2,28,29,.,.17,.04,.37,.13,.18,-.03,.029
2020,2,28,30,.,.11,.06,.2,.08,.01,-.01,.00968
2020,2,28,31,.,.12,.09,.33,.11,.04,-.03,.029
2020,2,28,32,.,.06,.04,.12,.02,.02,-.01,.00968
2020,2,28,33,.,.02,-.02,.05,.04,-.1,.02,-.0194
2020,2,28,34,.,.02,.01,.02,.02,.03,0,6.96e-08
2020,2,28,35,.,.12,.14,.15,.09,.05,-.03,.029
2020,2,28,36,.,.01,0,-.09,0,.03,.01,-.00968
2020,2,28,37,.,.12,.04,.2,.13,.03,-.02,.0194
2020,2,28,38,.,.08,0,.13,.09,.05,0,6.96e-08
2020,2,28,39,.,.04,.01,.07,.07,.01,0,6.96e-08
2020,2,28,40,.,.15,.07,.33,.13,.03,-.02,.0194
2020,2,28,41,.,.08,.04,.24,.07,.03,-.01,.00968
2020,2,28,42,.,.04,.02,.02,.04,.03,0,6.96e-08
2020,2,28,44,.,.08,-.01,.02,.07,.04,-.01,.00968
2020,2,28,45,.,.12,.05,.11,.15,.01,-.02,.0194
2020,2,28,46,.,.12,.13,.13,.09,.02,-.01,.00968
2020,2,28,47,.,.09,.04,.12,.09,.01,-.01,.00968
2020,2,28,48,.,.1,.08,.18,.07,.01,-.02,.0194
2020,2,28,49,.,.08,.14,.48,.1,.05,-.02,.0194
2020,2,28,50,.,.03,0,-.06,.08,-.09,.02,-.0194
2020,2,28,51,.,.06,.04,.07,.06,.02,-.01,.00968
2020,2,28,53,.,.07,.02,.31,.06,.03,-.02,.0194
2020,2,28,54,.,.08,0,-.03,.03,-.01,.01,-.00968
2020,2,28,55,.,.05,0,.07,.08,.02,0,6.96e-08
2020,2,28,56,.,.1,.12,.2,.17,.03,-.02,.0194
2020,2,29,1,.,.15,.1,.55,.2,.05,-.03,.0526
2020,2,29,2,.,.13,.09,.09,.12,.05,-.02,.0351
2020,2,29,4,.,.06,.06,.14,.07,.02,-.02,.0351
2020,2,29,5,.,.17,.11,.7,.08,.04,-.03,.0526
2020,2,29,6,.,.04,.04,.15,.01,.02,-.01,.0175
2020,2,29,8,.,.05,.08,.05,.04,.04,-.01,.0175
2020,2,29,9,.,.09,0,.27,.06,.02,-.02,.0351
2020,2,29,10,.,.12,.04,.09,.1,.06,-.01,.0175
2020,2,29,11,110,-.06,-.02,-.09,-.05,.01,-.01,.0175
2020,2,29,12,.,.06,.04,.08,.06,.02,-.02,.0351
2020,2,29,13,.,.13,.06,.4,.12,.04,-.03,.0526
2020,2,29,15,.,.01,.01,0,-.01,.01,0,-1.02e-07
2020,2,29,16,.,.1,.09,.14,.11,.03,-.02,.0351
2020,2,29,17,.,.14,.11,.26,.1,.06,-.03,.0526
2020,2,29,18,.,.18,.11,.27,.16,.02,-.03,.0526
2020,2,29,19,.,.14,.18,.48,.09,.04,-.03,.0526
2020,2,29,20,.,.11,.09,1.16,.12,.05,-.03,.0526
2020,2,29,21,.,.17,.13,.36,.13,.03,-.02,.0351
2020,2,29,22,.,.12,.08,.32,.13,.03,-.02,.0351
2020,2,29,23,.,.1,-.01,.01,.15,.01,-.01,.0175
2020,2,29,24,.,.05,.03,-.03,0,.04,-.01,.0175
2020,2,29,25,.,.09,0,.26,.11,.02,-.01,.0175
2020,2,29,26,.,.13,.06,.23,.28,.06,-.02,.0351
2020,2,29,27,.,.08,.06,.05,.06,.05,-.01,.0175
2020,2,29,28,.,.2,.12,.42,.17,.03,-.04,.0701
2020,2,29,29,.,.15,.12,.84,.11,.06,-.04,.0701
2020,2,29,30,.,.14,.08,-.04,.12,.01,-.02,.0351
2020,2,29,31,.,.14,.11,.86,.1,.02,-.03,.0526
2020,2,29,32,.,.07,.06,.04,.04,0,-.01,.0175
2020,2,29,33,.,.04,-.02,.08,.13,.01,-.02,.0351
2020,2,29,34,.,.07,.02,.09,.02,.04,-.01,.0175
2020,2,29,35,.,.12,.13,.26,.07,.03,-.03,.0526
2020,2,29,36,.,.07,.01,-.05,-.01,.04,0,-1.02e-07
2020,2,29,37,.,.13,.03,.26,.13,.02,-.02,.0351
2020,2,29,38,.,.12,.11,.22,.11,.05,-.02,.0351
2020,2,29,39,.,.11,.05,.13,.07,.02,-.02,.0351
2020,2,29,40,.,.14,.12,.57,.13,.04,-.03,.0526
2020,2,29,41,.,.07,.05,.08,.06,.03,-.01,.0175
2020,2,29,42,.,.09,.03,-.03,.05,.02,-.01,.0175
2020,2,29,44,.,.07,-.02,.31,.05,.02,-.01,.0175
2020,2,29,45,.,.15,.08,.39,.15,.03,-.03,.0526
2020,2,29,46,.,.14,.18,.25,.1,.01,-.02,.0351
2020,2,29,47,.,.16,.09,.6,.16,.05,-.03,.0526
2020,2,29,48,.,.1,.08,.33,.09,.03,-.03,.0526
2020,2,29,49,.,.05,.12,.36,.09,.04,-.02,.0351
2020,2,29,50,.,.06,-.03,.16,.17,0,-.01,.0175
2020,2,29,51,.,.06,.06,-.01,.06,.02,-.01,.0175
2020,2,29,53,.,.07,.07,.31,.05,.02,-.01,.0175
2020,2,29,54,.,.13,.03,.05,.07,.02,-.01,.0175
2020,2,29,55,.,.14,.09,.28,.1,.05,-.02,.0351
2020,2,29,56,.,.13,.13,.1,.19,.02,-.02,.0351
2020,3,1,1,.,.16,.1,.53,.21,.04,-.02,.0407
2020,3,1,2,.,.18,.14,.06,.16,.05,-.01,.0203
2020,3,1,4,.,.12,.07,.21,.08,.03,-.01,.0203
2020,3,1,5,.,.18,.12,.21,.11,.03,-.02,.0407
2020,3,1,6,.,.05,.03,-.04,-.01,.01,0,-1.14e-07
2020,3,1,8,.,.08,.09,-.14,.02,.03,0,-1.14e-07
2020,3,1,9,.,.1,.05,-.01,.1,.03,-.01,.0203
2020,3,1,10,.,.12,.07,.07,.01,.03,-.01,.0203
2020,3,1,11,110,.02,.02,0,.02,.02,-.02,.0407
2020,3,1,12,.,.08,.07,.1,.07,.01,-.01,.0203
2020,3,1,13,.,.13,.07,.49,.08,.02,-.02,.0407
2020,3,1,15,.,.02,.02,-.07,0,.01,.01,-.0203
2020,3,1,16,.,.21,.15,.53,.16,.04,-.02,.0407
2020,3,1,17,.,.17,.15,1.18,.12,.04,-.03,.061
2020,3,1,18,.,.18,.12,.88,.14,.04,-.02,.0407
2020,3,1,19,.,.2,.29,1.1,.07,.05,-.03,.061
2020,3,1,20,.,.24,.13,.9,.17,.04,-.02,.0407
2020,3,1,21,.,.18,.16,1.01,.13,.03,-.02,.0407
2020,3,1,22,.,.16,.12,.31,.15,.03,-.02,.0407
2020,3,1,23,.,.19,.12,.19,.26,.06,-.02,.0407
2020,3,1,24,.,.08,.06,.31,.02,.03,-.01,.0203
2020,3,1,25,.,.1,.04,-.01,.11,.03,-.01,.0203
2020,3,1,26,.,.17,.1,.57,.23,.05,-.02,.0407
2020,3,1,27,.,.15,.11,.4,.06,.04,-.02,.0407
2020,3,1,28,.,.23,.14,.35,.24,.04,-.02,.0407
2020,3,1,29,.,.21,.15,.95,.11,.05,-.03,.061
2020,3,1,30,.,.18,.1,-.01,.14,.05,-.01,.0203
2020,3,1,31,.,.17,.13,.56,.09,.06,-.02,.0407
2020,3,1,32,.,.07,.04,.03,0,-.01,0,-1.14e-07
2020,3,1,33,.,.1,.03,-.1,.23,.03,-.01,.0203
2020,3,1,34,.,.08,.04,.28,.03,.02,-.01,.0203
2020,3,1,35,.,.17,.15,.17,.11,.04,-.02,.0407
2020,3,1,36,.,.1,.05,.09,0,.03,-.01,.0203
2020,3,1,37,.,.14,.05,.22,.11,.02,-.02,.0407
2020,3,1,38,.,.12,.09,-.01,.07,.04,-.01,.0203
2020,3,1,39,.,.17,.1,.68,.11,.04,-.02,.0407
2020,3,1,40,.,.19,.17,.68,.14,.03,-.03,.061
2020,3,1,41,.,.17,.09,.23,.09,.03,-.01,.0203
2020,3,1,42,.,.16,.08,.39,.06,.03,-.01,.0203
2020,3,1,44,.,.13,.07,-.03,.09,.05,-.01,.0203
2020,3,1,45,.,.16,.08,.25,.25,.03,-.02,.0407
2020,3,1,46,.,.19,.21,.16,.11,.05,-.02,.0407
2020,3,1,47,.,.16,.11,.59,.13,.03,-.02,.0407
2020,3,1,48,.,.14,.09,.06,.07,.02,-.02,.0407
2020,3,1,49,.,.02,.08,-.17,.05,-.01,.01,-.0203
2020,3,1,50,.,.15,.11,.16,.06,.02,-.02,.0407
