year,month,day,countyfips,merchants_all
2020,1,12,12001,.0251
2020,1,12,12009,-.000465
2020,1,12,12011,.0174
2020,1,12,12017,-.0362
2020,1,12,12021,.00854
2020,1,12,12031,.00174
2020,1,12,12033,.000323
2020,1,12,12053,-.0194
2020,1,12,12057,.0114
2020,1,12,12069,.00769
2020,1,12,12071,.00242
2020,1,12,12073,-.00634
2020,1,12,12083,-.0139
2020,1,12,12085,.00841
2020,1,12,12086,-.0101
2020,1,12,12091,-.0115
2020,1,12,12095,.0141
2020,1,12,12097,-.0114
2020,1,12,12099,.00453
2020,1,12,12101,.00103
2020,1,12,12103,.00864
2020,1,12,12105,.000231
2020,1,12,12109,.0295
2020,1,12,12111,.00343
2020,1,12,12115,-.00101
2020,1,12,12117,.00531
2020,1,12,12127,.00265
2020,1,12,13015,-.0142
2020,1,12,13045,-.0165
2020,1,12,13057,.00726
2020,1,12,13063,.0047
2020,1,12,13067,-.00503
2020,1,12,13073,.047
2020,1,12,13089,.00806
2020,1,12,13095,.00645
2020,1,12,13113,-.00697
2020,1,12,13121,-.00131
2020,1,12,13135,.007
2020,1,12,13139,-.0168
2020,1,12,13151,.047
2020,1,12,13153,.0139
2020,1,12,13185,.00391
2020,1,12,13223,.0545
2020,1,12,15001,.00175
2020,1,12,15003,-.00253
2020,1,12,15007,-.018
2020,1,12,16001,.0213
2020,1,12,16019,.00552
2020,1,12,16027,.0106
2020,1,12,16055,.0404
2020,1,12,17031,-.0261
2020,1,12,17043,-.0352
2020,1,12,17089,-.028
2020,1,12,17097,-.0386
2020,1,12,17111,-.0497
2020,1,12,17119,.0307
2020,1,12,17161,-.0242
2020,1,12,17163,.0446
2020,1,12,17167,-.00419
2020,1,12,17183,.00249
2020,1,12,17197,-.0172
2020,1,12,17199,.031
2020,1,12,17201,-.0387
2020,1,12,18037,-.0711
2020,1,12,18039,-.0382
2020,1,12,18053,-.094
2020,1,12,18057,-.0048
2020,1,12,18081,-.015
2020,1,12,18089,-.0435
2020,1,12,18091,-.0639
2020,1,12,18097,-.0171
2020,1,12,18127,-.0467
2020,1,12,18141,-.0532
2020,1,12,18157,-.032
2020,1,12,18163,.0138
2020,1,12,19013,-.0193
2020,1,12,19045,-.057
2020,1,12,19061,-.0217
2020,1,12,19113,-.0392
2020,1,12,19153,-.00164
2020,1,12,19155,.0322
2020,1,12,19193,-.0263
2020,1,12,20091,-.00526
2020,1,12,20161,-.0296
2020,1,12,20173,.0027
2020,1,12,20177,-.0125
2020,1,12,21019,-.0163
2020,1,12,21035,.0206
2020,1,12,21037,.059
2020,1,12,21067,-.0176
2020,1,12,21111,.0185
2020,1,12,21117,-.00282
2020,1,12,22015,-.0168
2020,1,12,22017,.00724
2020,1,12,22019,-.000465
2020,1,12,22033,.015
2020,1,12,22051,-.0191
2020,1,12,22063,.0181
2020,1,12,22071,-.0253
2020,1,12,22073,-.0162
2020,1,12,22109,-.01
2020,1,12,23005,.0182
2020,1,12,24003,.0044
2020,1,12,24005,.00479
2020,1,12,24017,-.0149
2020,1,12,24021,-.0197
2020,1,12,24025,-.00205
2020,1,12,24027,.00467
2020,1,12,24031,-.0275
2020,1,12,24033,-.0293
2020,1,12,24043,-.0115
2020,1,12,24510,-.0107
2020,1,12,25001,-.00283
2020,1,12,25005,.000309
2020,1,12,25009,.0219
2020,1,12,25013,-.0119
2020,1,12,25017,-.0141
2020,1,12,25021,-.0163
2020,1,12,25023,-.0167
2020,1,12,25025,-.00664
2020,1,12,25027,-.0173
2020,1,12,26025,-.0509
2020,1,12,26049,-.0323
2020,1,12,26055,-.00379
2020,1,12,26065,-.0625
2020,1,12,26081,-.0456
2020,1,12,26093,-.0186
2020,1,12,26099,-.000915
2020,1,12,26111,-.0263
2020,1,12,26115,-.0475
2020,1,12,26125,-.00616
2020,1,12,26139,-.0456
2020,1,12,26163,-.00478
2020,1,12,27003,.0106
2020,1,12,27013,.00782
2020,1,12,27053,-.0167
2020,1,12,27109,-.0244
2020,1,12,27123,-.0147
2020,1,12,27137,-.0196
2020,1,12,27141,-.0229
2020,1,12,27145,-.00889
2020,1,12,28033,.0136
2020,1,12,28121,-.00112
2020,1,12,29019,.0551
2020,1,12,29071,.0645
2020,1,12,29077,.00708
2020,1,12,29095,.00403
2020,1,12,29099,.0786
2020,1,12,29145,-.0106
2020,1,12,29161,.0557
2020,1,12,29165,-.0103
2020,1,12,29183,.066
2020,1,12,29187,.0461
2020,1,12,29189,.0465
2020,1,12,29510,.0211
2020,1,12,30029,.00923
2020,1,12,30047,.0657
2020,1,12,30049,-.00908
2020,1,12,30111,-.0052
2020,1,12,31055,-.00289
2020,1,12,31109,.00124
2020,1,12,31153,-.018
2020,1,12,32003,-.00816
2020,1,12,32031,-.00453
2020,1,12,33011,-.0192
2020,1,12,33015,-.0222
2020,1,12,34001,-.031
2020,1,12,34003,-.0123
2020,1,12,34005,-.00766
2020,1,12,34007,-.00935
2020,1,12,34009,.0154
2020,1,12,34013,.00188
2020,1,12,34015,.0015
2020,1,12,34017,-.011
2020,1,12,34021,.0000514
2020,1,12,34023,-.00301
2020,1,12,34025,-.00909
2020,1,12,34027,.00353
2020,1,12,34029,-.0143
2020,1,12,34031,.00499
2020,1,12,34037,-.0157
2020,1,12,34039,-.00146
2020,1,12,34041,.0012
2020,1,12,35001,.00988
2020,1,12,35013,.0397
2020,1,12,35049,.0239
2020,1,12,36001,-.0159
2020,1,12,36005,.0107
2020,1,12,36007,.000954
2020,1,12,36027,-.0138
2020,1,12,36029,-.0355
2020,1,12,36047,.00885
2020,1,12,36055,-.0129
2020,1,12,36059,-.00151
2020,1,12,36061,.00871
2020,1,12,36063,.0249
2020,1,12,36065,-.0176
2020,1,12,36067,.00571
2020,1,12,36071,-.00368
2020,1,12,36077,-.034
2020,1,12,36081,-.00571
2020,1,12,36085,-.0143
2020,1,12,36087,-.015
2020,1,12,36091,.00716
2020,1,12,36101,-.0302
2020,1,12,36103,.00738
2020,1,12,36111,.0114
2020,1,12,36119,-.00623
2020,1,12,37019,.0227
2020,1,12,37021,.00666
2020,1,12,37027,.0242
2020,1,12,37035,-.00887
2020,1,12,37051,.00629
2020,1,12,37067,-.00641
2020,1,12,37071,.0115
2020,1,12,37081,.00251
2020,1,12,37083,.00453
2020,1,12,37089,.0347
2020,1,12,37097,-.0169
2020,1,12,37105,-.0262
2020,1,12,37119,.00224
2020,1,12,37129,.00375
2020,1,12,37133,.00214
2020,1,12,37147,-.0288
2020,1,12,37151,.0186
2020,1,12,37155,.00308
2020,1,12,37157,.00427
2020,1,12,37159,.0101
2020,1,12,37179,.0248
2020,1,12,37183,.0128
2020,1,12,37191,.014
2020,1,12,39007,-.0189
2020,1,12,39017,-.00793
2020,1,12,39025,-.0401
2020,1,12,39035,-.0146
2020,1,12,39041,.0111
2020,1,12,39049,-.0116
2020,1,12,39057,-.00761
2020,1,12,39061,-.00722
2020,1,12,39083,-.0354
2020,1,12,39089,-.00818
2020,1,12,39093,-.0153
2020,1,12,39103,-.00785
2020,1,12,39113,-.00916
2020,1,12,39151,-.0187
2020,1,12,39153,-.0158
2020,1,12,39165,-.0319
2020,1,12,40109,.0106
2020,1,12,40143,-.0141
2020,1,12,41005,.00653
2020,1,12,41007,.0488
2020,1,12,41019,.0226
2020,1,12,41029,.0143
2020,1,12,41039,.0118
2020,1,12,41047,-.00711
2020,1,12,41051,.0115
2020,1,12,41067,-.00206
2020,1,12,41071,-.0223
2020,1,12,42003,-.00652
2020,1,12,42005,-.03
2020,1,12,42009,.00867
2020,1,12,42011,-.00706
2020,1,12,42017,.000676
2020,1,12,42019,-.0166
2020,1,12,42021,-.000517
2020,1,12,42029,.015
2020,1,12,42041,-.00681
2020,1,12,42043,.0201
2020,1,12,42045,-.0154
2020,1,12,42049,-.0233
2020,1,12,42051,-.0152
2020,1,12,42055,-.0163
2020,1,12,42065,-.00945
2020,1,12,42069,-.0174
2020,1,12,42071,-.0328
2020,1,12,42077,-.00809
2020,1,12,42079,-.0272
2020,1,12,42081,-.0949
2020,1,12,42089,-.0199
2020,1,12,42091,-.000788
2020,1,12,42101,-.0117
2020,1,12,42129,-.00542
2020,1,12,42133,-.00664
2020,1,12,44007,-.00874
2020,1,12,45007,.00198
2020,1,12,45013,.0224
2020,1,12,45019,.00194
2020,1,12,45041,.012
2020,1,12,45045,-.000924
2020,1,12,45051,-.00258
2020,1,12,45063,-.00813
2020,1,12,45079,-.00748
2020,1,12,45083,.00881
2020,1,12,45085,-.00537
2020,1,12,45091,-.0126
2020,1,12,46099,-.00424
2020,1,12,47037,.0086
2020,1,12,47065,.00838
2020,1,12,47093,-.00105
2020,1,12,47119,.0265
2020,1,12,47125,-.0108
2020,1,12,47149,.00795
2020,1,12,47157,-.0000989
2020,1,12,47189,.0174
2020,1,12,48027,-.00585
2020,1,12,48029,.000388
2020,1,12,48039,-.00595
2020,1,12,48041,.00089
2020,1,12,48049,.0276
2020,1,12,48061,-.0192
2020,1,12,48085,-.00363
2020,1,12,48091,.000283
2020,1,12,48113,-.00028
2020,1,12,48121,-.00526
2020,1,12,48139,.000241
2020,1,12,48141,-.0157
2020,1,12,48157,-.0196
2020,1,12,48167,-.00134
2020,1,12,48171,.0325
2020,1,12,48181,.0153
2020,1,12,48183,.00652
2020,1,12,48201,-.00513
2020,1,12,48215,-.0149
2020,1,12,48245,-.021
2020,1,12,48257,-.0084
2020,1,12,48329,.0285
2020,1,12,48339,.00234
2020,1,12,48355,-.00643
2020,1,12,48361,-.0591
2020,1,12,48375,-.00703
2020,1,12,48397,.00108
2020,1,12,48423,.00679
2020,1,12,48427,.000262
2020,1,12,48439,.00885
2020,1,12,48453,-.00579
2020,1,12,48479,-.0342
2020,1,12,48491,-.000927
2020,1,12,48495,.0268
2020,1,12,49005,.000658
2020,1,12,49011,.00368
2020,1,12,49035,.0158
2020,1,12,49049,.0324
2020,1,12,49057,.0145
2020,1,12,50007,-.00338
2020,1,12,51041,.0124
2020,1,12,51059,-.0269
2020,1,12,51085,-.0186
2020,1,12,51087,-.0133
2020,1,12,51107,-.024
2020,1,12,51153,-.0279
2020,1,12,51161,.00541
2020,1,12,51177,-.00294
2020,1,12,51179,-.0488
2020,1,12,51550,.0078
2020,1,12,51700,.0137
2020,1,12,51710,.00042
2020,1,12,51760,-.00188
2020,1,12,51770,-.0151
2020,1,12,51800,.00298
2020,1,12,51810,.000679
2020,1,12,53005,-.00283
2020,1,12,53011,-.0203
2020,1,12,53033,.0242
2020,1,12,53035,.0378
2020,1,12,53053,.0523
2020,1,12,53061,.0536
2020,1,12,53063,-.00145
2020,1,12,53067,.0477
2020,1,12,53073,.0498
2020,1,12,53077,.0337
2020,1,12,54003,-.0461
2020,1,12,54011,-.0121
2020,1,12,54039,-.0116
2020,1,12,54061,-.0353
2020,1,12,54081,-.0311
2020,1,12,55009,-.00192
2020,1,12,55025,-.012
2020,1,12,55055,-.0575
2020,1,12,55063,-.0511
2020,1,12,55079,-.0496
2020,1,12,55109,-.00315
2020,1,12,55117,-.0443
2020,1,12,55133,-.0371
2020,1,12,56025,-.0362
2020,1,13,1003,.0179
2020,1,13,1015,-.0318
2020,1,13,1043,-.0234
2020,1,13,1069,-.015
2020,1,13,1073,-.0257
2020,1,13,1089,-.0183
2020,1,13,1095,-.00743
2020,1,13,1097,-.0114
2020,1,13,1101,-.00885
2020,1,13,1103,-.00566
2020,1,13,1125,-.0323
2020,1,13,2170,-.00538
2020,1,13,4013,.00907
2020,1,13,4019,-.0126
2020,1,13,4025,-.0286
2020,1,13,5007,-.0191
2020,1,13,5045,-.00367
2020,1,13,5069,-.0099
2020,1,13,5119,-.000553
2020,1,13,5143,.00063
2020,1,13,6001,.00522
2020,1,13,6007,-.00645
2020,1,13,6013,-.00251
2020,1,13,6019,.0153
2020,1,13,6025,.00325
2020,1,13,6029,-.0124
2020,1,13,6037,-.0121
2020,1,13,6045,-.000218
2020,1,13,6053,-.00184
2020,1,13,6059,-.00885
2020,1,13,6061,.0262
2020,1,13,6065,-.00876
2020,1,13,6067,.00731
2020,1,13,6071,-.00281
2020,1,13,6073,-.00116
2020,1,13,6075,.0063
2020,1,13,6077,.0243
2020,1,13,6079,-.0105
2020,1,13,6081,-.00363
2020,1,13,6083,.00692
2020,1,13,6085,-.00593
2020,1,13,6087,.00524
2020,1,13,6089,.00634
2020,1,13,6095,.00352
2020,1,13,6097,.0124
2020,1,13,6099,.00397
2020,1,13,6107,.00532
2020,1,13,6111,.00525
2020,1,13,8001,.00104
2020,1,13,8005,.0105
2020,1,13,8013,-.0074
2020,1,13,8031,-.00305
2020,1,13,8035,-.0135
2020,1,13,8041,-.014
2020,1,13,8059,.0042
2020,1,13,8069,.0107
2020,1,13,8101,-.0125
2020,1,13,8123,-.0111
2020,1,13,9001,-.00741
2020,1,13,9003,-.000694
2020,1,13,9009,-.0108
2020,1,13,9011,.00912
2020,1,13,10003,-.00334
2020,1,13,10005,.0091
2020,1,13,11001,-.0168
2020,1,13,12001,.00598
2020,1,13,12009,-.00201
2020,1,13,12011,.00789
2020,1,13,12017,-.0329
2020,1,13,12021,.0128
2020,1,13,12031,-.00717
2020,1,13,12033,-.0159
2020,1,13,12053,-.0197
2020,1,13,12057,.0101
2020,1,13,12069,-.00537
2020,1,13,12071,-.00483
2020,1,13,12073,-.011
2020,1,13,12083,-.0206
2020,1,13,12085,.00997
2020,1,13,12086,-.0126
2020,1,13,12091,-.00946
2020,1,13,12095,.00998
2020,1,13,12097,-.0173
2020,1,13,12099,.0018
2020,1,13,12101,-.00862
2020,1,13,12103,.00359
2020,1,13,12105,-.00209
2020,1,13,12109,.0135
2020,1,13,12111,-.00426
2020,1,13,12115,.0000145
2020,1,13,12117,.0065
2020,1,13,12127,.000818
2020,1,13,13015,-.05
2020,1,13,13045,-.0249
2020,1,13,13057,-.0125
2020,1,13,13063,-.0109
2020,1,13,13067,-.0107
2020,1,13,13073,.0395
2020,1,13,13089,-.00343
2020,1,13,13095,-.00339
2020,1,13,13113,-.0149
2020,1,13,13121,-.0123
2020,1,13,13135,-.00654
2020,1,13,13139,-.0234
2020,1,13,13151,.0327
2020,1,13,13153,.00304
2020,1,13,13185,-.0189
2020,1,13,13223,.0322
2020,1,13,15001,-.0107
2020,1,13,15003,-.00345
2020,1,13,15007,-.0124
2020,1,13,16001,.0113
2020,1,13,16019,-.015
2020,1,13,16027,-.000138
2020,1,13,16055,.0176
2020,1,13,17031,-.0294
2020,1,13,17043,-.0397
2020,1,13,17089,-.0259
2020,1,13,17097,-.0422
2020,1,13,17111,-.0556
2020,1,13,17119,.0336
2020,1,13,17161,-.0406
2020,1,13,17163,.0364
2020,1,13,17167,.00563
2020,1,13,17183,.00117
2020,1,13,17197,-.0204
2020,1,13,17199,.0166
2020,1,13,17201,-.0407
2020,1,13,18037,-.0493
2020,1,13,18039,-.0324
2020,1,13,18053,-.0991
2020,1,13,18057,.0000876
2020,1,13,18081,-.00632
2020,1,13,18089,-.0411
2020,1,13,18091,-.0714
2020,1,13,18097,-.0129
2020,1,13,18127,-.0456
2020,1,13,18141,-.0591
2020,1,13,18157,-.0304
2020,1,13,18163,.00752
2020,1,13,19013,-.0346
2020,1,13,19045,-.0692
2020,1,13,19061,-.0354
2020,1,13,19113,-.032
2020,1,13,19153,-.00775
2020,1,13,19155,.0285
2020,1,13,19193,-.0226
2020,1,13,20091,-.00382
2020,1,13,20161,-.0304
2020,1,13,20173,-.00383
2020,1,13,20177,.00095
2020,1,13,21019,.02
2020,1,13,21035,.0252
2020,1,13,21037,.0535
2020,1,13,21067,-.0183
2020,1,13,21111,.013
2020,1,13,21117,-.0146
2020,1,13,22015,-.0375
2020,1,13,22017,.00105
2020,1,13,22019,-.0149
2020,1,13,22033,.000958
2020,1,13,22051,-.0159
2020,1,13,22063,.0143
2020,1,13,22071,-.0231
2020,1,13,22073,-.00362
2020,1,13,22109,-.024
2020,1,13,23005,.0148
2020,1,13,24003,.0228
2020,1,13,24005,.0147
2020,1,13,24017,.0441
2020,1,13,24021,.00145
2020,1,13,24025,.0136
2020,1,13,24027,.0125
2020,1,13,24031,-.0116
2020,1,13,24033,-.00776
2020,1,13,24043,-.00168
2020,1,13,24510,.00383
2020,1,13,25001,-.00413
2020,1,13,25005,-.00327
2020,1,13,25009,.00948
2020,1,13,25013,-.0152
2020,1,13,25017,-.0135
2020,1,13,25021,-.0181
2020,1,13,25023,-.0175
2020,1,13,25025,-.00799
2020,1,13,25027,-.0082
2020,1,13,26025,-.0479
2020,1,13,26049,-.0358
2020,1,13,26055,-.0166
2020,1,13,26065,-.0661
2020,1,13,26081,-.0563
2020,1,13,26093,-.0248
2020,1,13,26099,-.00328
2020,1,13,26111,-.0487
2020,1,13,26115,-.0328
2020,1,13,26125,-.0103
2020,1,13,26139,-.0387
2020,1,13,26163,-.00882
2020,1,13,27003,.00603
2020,1,13,27013,.0349
2020,1,13,27053,-.0229
2020,1,13,27109,-.0139
2020,1,13,27123,-.0224
2020,1,13,27137,-.019
2020,1,13,27141,-.0333
2020,1,13,27145,-.00449
2020,1,13,28033,.00452
2020,1,13,28121,.000255
2020,1,13,29019,.0824
2020,1,13,29071,.0608
2020,1,13,29077,-.00406
2020,1,13,29095,-.00241
2020,1,13,29099,.0921
2020,1,13,29145,-.00592
2020,1,13,29161,.0589
2020,1,13,29165,-.0188
2020,1,13,29183,.0639
2020,1,13,29187,.0431
2020,1,13,29189,.0493
2020,1,13,29510,.0504
2020,1,13,30029,.0233
2020,1,13,30047,.0558
2020,1,13,30049,-.0241
2020,1,13,30111,-.0198
2020,1,13,31055,-.00432
2020,1,13,31109,.0063
2020,1,13,31153,-.0068
2020,1,13,32003,-.0136
2020,1,13,32031,-.0149
2020,1,13,33011,-.025
2020,1,13,33015,-.0168
2020,1,13,34001,-.0189
2020,1,13,34003,-.011
2020,1,13,34005,-.00893
2020,1,13,34007,-.00675
2020,1,13,34009,.044
2020,1,13,34013,-.000248
2020,1,13,34015,.0104
2020,1,13,34017,-.00898
2020,1,13,34021,.00562
2020,1,13,34023,-.000676
2020,1,13,34025,-.00858
2020,1,13,34027,-.00835
2020,1,13,34029,-.00203
2020,1,13,34031,-.00362
2020,1,13,34037,-.0202
2020,1,13,34039,-.0000935
2020,1,13,34041,-.00112
2020,1,13,35001,.00391
2020,1,13,35013,.0411
2020,1,13,35049,.0368
2020,1,13,36001,-.0142
2020,1,13,36005,.00319
2020,1,13,36007,-.00575
2020,1,13,36027,-.0184
2020,1,13,36029,-.0396
2020,1,13,36047,.00875
2020,1,13,36055,-.0129
2020,1,13,36059,-.00132
2020,1,13,36061,.00195
2020,1,13,36063,.0187
2020,1,13,36065,-.0361
2020,1,13,36067,.00296
2020,1,13,36071,-.0171
2020,1,13,36077,-.0257
2020,1,13,36081,-.0081
2020,1,13,36085,-.0161
2020,1,13,36087,-.00991
2020,1,13,36091,-.00364
2020,1,13,36101,-.0314
2020,1,13,36103,-.000452
2020,1,13,36111,.00653
2020,1,13,36119,-.00819
2020,1,13,37019,.0238
2020,1,13,37021,.0038
2020,1,13,37027,.00856
2020,1,13,37035,-.0208
2020,1,13,37051,-.000414
2020,1,13,37067,-.00146
2020,1,13,37071,.0034
2020,1,13,37081,.00564
2020,1,13,37083,.0152
2020,1,13,37089,.0312
2020,1,13,37097,-.0168
2020,1,13,37105,-.0145
2020,1,13,37119,.00202
2020,1,13,37129,.00192
2020,1,13,37133,-.00733
2020,1,13,37147,-.023
2020,1,13,37151,.0192
2020,1,13,37155,-.0116
2020,1,13,37157,.0181
2020,1,13,37159,-.00438
2020,1,13,37179,.0222
2020,1,13,37183,.0118
2020,1,13,37191,.00449
2020,1,13,39007,-.0226
2020,1,13,39017,.0111
2020,1,13,39025,-.0338
2020,1,13,39035,-.0197
2020,1,13,39041,.00716
2020,1,13,39049,-.0131
2020,1,13,39057,-.0065
2020,1,13,39061,-.00234
2020,1,13,39083,-.0171
2020,1,13,39089,-.00199
2020,1,13,39093,-.0204
2020,1,13,39103,-.0113
2020,1,13,39113,.000319
2020,1,13,39151,-.0208
2020,1,13,39153,-.0126
2020,1,13,39165,-.0206
2020,1,13,40109,.00807
2020,1,13,40143,-.019
2020,1,13,41005,.00206
2020,1,13,41007,.0344
2020,1,13,41019,.00565
2020,1,13,41029,.0261
2020,1,13,41039,.0068
2020,1,13,41047,-.0065
2020,1,13,41051,.00938
2020,1,13,41067,6.90e-06
2020,1,13,41071,-.0131
2020,1,13,42003,-.00564
2020,1,13,42005,-.0221
2020,1,13,42009,-.00835
2020,1,13,42011,-.00502
2020,1,13,42017,.00103
2020,1,13,42019,-.00135
2020,1,13,42021,-.00963
2020,1,13,42029,.00147
2020,1,13,42041,.00433
2020,1,13,42043,.0169
2020,1,13,42045,-.0143
2020,1,13,42049,-.0315
2020,1,13,42051,-.00417
2020,1,13,42055,-.016
2020,1,13,42065,.00188
2020,1,13,42069,-.0158
2020,1,13,42071,-.0306
2020,1,13,42077,-.00778
2020,1,13,42079,-.0268
2020,1,13,42081,-.101
2020,1,13,42089,-.0143
2020,1,13,42091,-.000837
2020,1,13,42101,-.00992
2020,1,13,42129,-.0012
2020,1,13,42133,-.00185
2020,1,13,44007,-.013
2020,1,13,45007,-.00116
2020,1,13,45013,.0224
2020,1,13,45019,-.00221
2020,1,13,45041,.00811
2020,1,13,45045,-.00747
2020,1,13,45051,-.00315
2020,1,13,45063,-.0139
2020,1,13,45079,-.0198
2020,1,13,45083,-.00658
2020,1,13,45085,-.00622
2020,1,13,45091,-.0116
2020,1,13,46099,-.0196
2020,1,13,47037,.00542
2020,1,13,47065,.00204
2020,1,13,47093,-.00564
2020,1,13,47119,.017
2020,1,13,47125,-.0218
2020,1,13,47149,-.00158
2020,1,13,47157,-.00562
2020,1,13,47189,-.00342
2020,1,13,48027,-.0274
2020,1,13,48029,-.0124
2020,1,13,48039,-.0181
2020,1,13,48041,-.00672
2020,1,13,48049,.0498
2020,1,13,48061,-.0184
2020,1,13,48085,-.00706
2020,1,13,48091,-.0152
2020,1,13,48113,-.0029
2020,1,13,48121,-.00788
2020,1,13,48139,-.00116
2020,1,13,48141,-.0179
2020,1,13,48157,-.0237
2020,1,13,48167,-.0084
2020,1,13,48171,.0298
2020,1,13,48181,-.00157
2020,1,13,48183,-.00726
2020,1,13,48201,-.0132
2020,1,13,48215,-.0265
2020,1,13,48245,-.0292
2020,1,13,48257,-.0136
2020,1,13,48329,.0339
2020,1,13,48339,-.0168
2020,1,13,48355,-.0219
2020,1,13,48361,-.0717
2020,1,13,48375,-.0162
2020,1,13,48397,-.0124
2020,1,13,48423,.00531
2020,1,13,48427,-.0232
2020,1,13,48439,.0033
2020,1,13,48453,-.00868
2020,1,13,48479,-.0395
2020,1,13,48491,.000985
2020,1,13,48495,-.00891
2020,1,13,49005,-.022
2020,1,13,49011,-.00648
2020,1,13,49035,.00899
2020,1,13,49049,.017
2020,1,13,49057,.0126
2020,1,13,50007,-.00229
2020,1,13,51041,.0165
2020,1,13,51059,-.0073
2020,1,13,51085,-.00929
2020,1,13,51087,-.0158
2020,1,13,51107,.00357
2020,1,13,51153,-.000836
2020,1,13,51161,.044
2020,1,13,51177,.038
2020,1,13,51179,-.0396
2020,1,13,51550,.00436
2020,1,13,51700,.00013
2020,1,13,51710,.000729
2020,1,13,51760,.00435
2020,1,13,51770,.00459
2020,1,13,51800,-.0183
2020,1,13,51810,-.00796
2020,1,13,53005,.00603
2020,1,13,53011,.00619
2020,1,13,53033,.00148
2020,1,13,53035,.00683
2020,1,13,53053,.0137
2020,1,13,53061,.00499
2020,1,13,53063,-.00759
2020,1,13,53067,.00445
2020,1,13,53073,.0109
2020,1,13,53077,.0194
2020,1,13,54003,-.0365
2020,1,13,54011,-.012
2020,1,13,54039,-.0172
2020,1,13,54061,-.0312
2020,1,13,54081,-.034
2020,1,13,55009,-.012
2020,1,13,55025,-.0215
2020,1,13,55055,-.0488
2020,1,13,55063,-.0542
2020,1,13,55079,-.0508
2020,1,13,55109,.00471
2020,1,13,55117,-.0481
2020,1,13,55133,-.0362
2020,1,13,56025,-.0687
2020,1,14,1003,.00385
2020,1,14,1015,-.0388
2020,1,14,1043,-.0336
2020,1,14,1069,-.0119
2020,1,14,1073,-.0275
2020,1,14,1089,-.0154
2020,1,14,1095,-.00496
2020,1,14,1097,-.0228
2020,1,14,1101,-.0164
2020,1,14,1103,-.0307
2020,1,14,1125,-.0344
2020,1,14,2170,-.0152
2020,1,14,4013,.00621
2020,1,14,4019,-.0103
2020,1,14,4025,-.0303
2020,1,14,5007,-.0236
2020,1,14,5045,-.00367
2020,1,14,5069,-.0122
2020,1,14,5119,-.0026
2020,1,14,5143,-.000804
2020,1,14,6001,.00774
2020,1,14,6007,-.00732
2020,1,14,6013,-.00109
2020,1,14,6019,.0139
2020,1,14,6025,-.00241
2020,1,14,6029,-.0118
2020,1,14,6037,-.01
2020,1,14,6045,.002
2020,1,14,6053,-.0109
2020,1,14,6059,-.0108
2020,1,14,6061,.0233
2020,1,14,6065,-.00665
2020,1,14,6067,.00341
2020,1,14,6071,.00031
2020,1,14,6073,.00254
2020,1,14,6075,.00531
2020,1,14,6077,.0216
2020,1,14,6079,-.0137
2020,1,14,6081,.00386
2020,1,14,6083,.0107
2020,1,14,6085,-.0055
2020,1,14,6087,.00449
2020,1,14,6089,.00687
2020,1,14,6095,.0031
2020,1,14,6097,.0111
2020,1,14,6099,-.00654
2020,1,14,6107,-.00321
2020,1,14,6111,.00214
2020,1,14,8001,.00048
2020,1,14,8005,.00841
2020,1,14,8013,-.0152
2020,1,14,8031,.00144
2020,1,14,8035,-.0202
2020,1,14,8041,-.0101
2020,1,14,8059,.0106
2020,1,14,8069,.00901
2020,1,14,8101,-.00988
2020,1,14,8123,-.011
2020,1,14,9001,-.00227
2020,1,14,9003,-.00891
2020,1,14,9009,-.0147
2020,1,14,9011,.00748
2020,1,14,10003,-.00418
2020,1,14,10005,.0253
2020,1,14,11001,.0163
2020,1,14,12001,.0054
2020,1,14,12009,-.00104
2020,1,14,12011,.00319
2020,1,14,12017,-.0166
2020,1,14,12021,.00554
2020,1,14,12031,-.0182
2020,1,14,12033,-.0205
2020,1,14,12053,-.0166
2020,1,14,12057,.00845
2020,1,14,12069,-.0124
2020,1,14,12071,-.00536
2020,1,14,12073,-.00448
2020,1,14,12083,-.0198
2020,1,14,12085,-.00373
2020,1,14,12086,-.0167
2020,1,14,12091,.000838
2020,1,14,12095,.0115
2020,1,14,12097,-.0172
2020,1,14,12099,.000304
2020,1,14,12101,-.00413
2020,1,14,12103,.0026
2020,1,14,12105,-.00894
2020,1,14,12109,-.00255
2020,1,14,12111,-.0143
2020,1,14,12115,.0031
2020,1,14,12117,.0038
2020,1,14,12127,-.00803
2020,1,14,13015,-.0518
2020,1,14,13045,-.0429
2020,1,14,13057,.000329
2020,1,14,13063,-.0253
2020,1,14,13067,-.0224
2020,1,14,13073,.0208
2020,1,14,13089,-.0107
2020,1,14,13095,.00639
2020,1,14,13113,-.0231
2020,1,14,13121,-.0145
2020,1,14,13135,-.0143
2020,1,14,13139,-.0151
2020,1,14,13151,.0163
2020,1,14,13153,.00572
2020,1,14,13185,-.0225
2020,1,14,13223,.0143
2020,1,14,15001,-.00137
2020,1,14,15003,-.00745
2020,1,14,15007,-.00697
2020,1,14,16001,.00654
2020,1,14,16019,-.0332
2020,1,14,16027,-.00589
2020,1,14,16055,-.00513
2020,1,14,17031,-.0336
2020,1,14,17043,-.0483
2020,1,14,17089,-.0312
2020,1,14,17097,-.0466
2020,1,14,17111,-.0752
2020,1,14,17119,.0347
2020,1,14,17161,-.0627
2020,1,14,17163,.0368
2020,1,14,17167,.00697
2020,1,14,17183,.00744
2020,1,14,17197,-.0237
